PC1,PC2,PC3,PC4,PC5,PC6,PC7,Crash
-10.433894238778231,3.861764631543772,-2.018819550842687,2.2104694278119443,0.4780284186535113,-0.28547251856359557,0.5167791276308465,1
-10.179057790591816,2.1024223723219104,-3.907340876757814,3.597416990958724,0.664597173545215,-0.17976859605465847,0.762946237195966,1
-11.100064067557911,2.3545032375683066,-4.654330085532171,3.174515519755612,1.08435454352941,0.3309332804505562,0.7955752288313443,1
-10.718820339788047,1.5844852859510496,-5.680436276143202,3.0493796943850726,1.2334887818632772,0.03696169176826139,0.6703830133727536,1
-10.790891503246975,0.25256149993799476,-6.880675769373776,3.5749891031843246,1.7375031951500157,0.5111389579333632,0.6815067513025969,1
-10.237038605835565,0.6634622664456373,-5.4213673332218235,2.1416723372931266,0.6268915298317985,-0.07836301027174465,0.9587297908645387,1
-10.18833978451499,-0.36406460654030726,-6.544676632558071,2.9964683564733514,0.6488355758504383,0.37316351618222665,0.9389752393517652,1
-10.097262883835,-1.3282239431835317,-7.096105312681252,3.3809768092133927,0.7404623401440547,0.5085202817157094,0.9518093576565237,1
-9.732728013495993,-1.789811676411153,-6.732195412552401,3.6875768410663627,0.6139036956538174,-0.042363956674186035,0.8711534436728791,1
-9.13283193271273,-2.2844130728319842,-6.967841621890092,4.207744751684225,0.7705444930429992,-0.5396703697063514,1.0605782213181512,1
-9.114573958964352,-2.127422390555382,-6.793442330284628,4.189648872196291,0.5474408645073318,-0.5123444346375127,1.082214164070452,1
-8.640842760271568,-2.901036368552056,-5.7769200382640005,3.8453722271516217,0.10973167594880504,-0.647934844459303,1.1504759712328776,1
-8.015879261718252,-3.201403326319138,-6.218831347861414,3.184255644864265,0.27525484883545137,-0.5925085786971865,1.1912917731421844,1
-7.750022021211476,-3.3406652461488244,-6.096211437830125,3.0993947710481913,0.20527130251713693,-1.0267681734582395,1.087722785771725,1
-8.094230814175324,-2.4872637534699042,-5.547636897432547,2.210256418927607,-0.20359858946217965,-0.4290988502762358,-1.9698034784947753,1
-7.997389378520483,-3.1250342361638093,-6.240091705404306,2.5516028267508495,0.12005016809560821,-0.26951650546087363,-1.9778992222134237,1
-8.249205373873664,-3.6318419424008654,-6.87697456129976,3.2634647377274923,0.47299304647174806,0.12820472464236066,-2.01047878152817,1
-8.416430355508467,-3.375432519827653,-6.2921058526811535,2.1764811643563062,0.44511079446621177,0.12245572206941245,-1.9312918011183369,1
-8.489800621231232,-2.998127965455982,-6.473461732540245,1.8580201258799969,0.5951079760830137,0.3939543695162954,-1.5955095304650309,1
-8.343829835729336,-2.8801221095456455,-6.272658654394697,2.289437361425974,0.49509605952264296,0.4727378951664339,-1.5769497888725363,1
-8.025340092770934,-3.504383236022334,-6.606128040048973,2.476154049588514,0.7916577670070487,0.5610998553649321,-1.5688495782045022,1
-8.304762644746255,-3.3581474006999996,-6.684730005836676,2.2122161614132656,0.8098997947366732,0.4974206017418767,-1.5609421504027747,1
-8.64096114974806,-3.6350013760409134,-7.264314988946436,2.3644547408161376,0.8684537461995074,0.4710508670235769,-1.3351077596932852,1
-8.643513886509126,-3.265898802171909,-6.869617034873466,1.9231269375867341,0.95147589122236,0.44676179587311,-1.2846305766960278,1
-8.547243719308478,-3.023901693388446,-6.348914985919691,1.5588546575719067,0.8102093501252933,0.47958935699928734,-1.2492368434195316,1
-8.328205411454844,-3.10615956802423,-5.685083625180224,1.7633681730650894,0.4883250037992719,0.565136976681691,-1.1871450078548962,1
-8.089552686621492,-3.3866372926345245,-5.8582419988394925,1.8588601004800944,0.5143121657363042,0.9547952559799653,-1.0827109246101587,1
-8.338783561776387,-2.636460785184271,-5.621872824666971,1.3665185029320068,0.43252729349466273,1.1899972435649713,-0.7151337227181578,1
-8.141495460748493,-2.619374569634979,-5.223404045345497,1.3425032639222076,0.21915867488966245,1.1030077596583807,-0.7026482017685006,1
-8.083730162251896,-2.498815879901653,-5.47039676454422,1.2167893147546698,0.31936379928593345,1.3281108671960513,-0.6437526283113392,1
-8.029073870710402,-2.5790085617448524,-5.378550361189713,0.9929869042137214,0.3976502163706695,1.5053808478890185,-0.6065375543552673,1
-7.875955680293618,-1.9929081121109815,-4.589530911578818,0.45126864899052765,0.1489797211112813,1.597859126640953,-0.23539233312590915,1
-7.986993049153388,-1.8899321861568867,-3.9645529440508867,0.3595414703114935,0.014548582274576088,1.8496506052099524,-0.1537225355839746,1
-7.893153248110572,-1.724132881212386,-3.704223297526942,0.10881950841720414,-0.09007898101970566,1.7987960439021293,-0.11454194901155425,0
-8.277136338019567,-1.4868262540204913,-3.4875840901124544,0.06812694496939523,-0.07139936653346675,1.8923084413277047,-0.10356108739436583,1
-8.355865884840565,-0.9749910683403521,-2.5682411667899494,-0.09534763640782591,-0.2149291140485112,2.2234257180037456,0.3343953837272993,0
-8.502721765557732,-0.5972491233228125,-2.907320462424593,-0.41567546509351266,0.2338022919844041,2.5874964666718805,0.4136085767213888,0
-8.466755754592471,-0.8078747531752879,-3.023393044739936,0.03391858303028589,0.14857986122244327,2.546256702644616,0.40255165684788213,1
-8.344714752384041,-1.196521845759013,-3.2914131422363386,-0.1375325548060278,0.22188593210184504,2.645904253805791,0.47414343478960447,1
-7.950484271960616,-1.1059070757373655,-3.018677601791376,-0.46062088169625115,0.057445905030603955,2.496626151473784,0.46529611910072305,0
-7.762802532605259,-1.5843324191788817,-3.475429796646288,-0.16925267678416397,0.3011424048727558,2.5641653605700916,0.7196235157972076,1
-7.709643701894871,-1.6505611530423072,-3.4033115675535504,-0.4675508330131858,0.21592156094270779,2.487510286729462,0.7441971176651881,0
-7.633821720127251,-1.1715350339301407,-2.578485471850251,-0.6334830009081435,-0.01164187229342847,2.62958116934388,0.8095444836722999,0
-7.706567707599687,-0.6957406564048191,-2.4823092402016473,-0.7941867313815064,0.00901904523391309,2.8488830967139473,0.8471581615489552,0
-7.630293882488465,-0.3971353520091346,-2.0718492830432544,-0.8173465001842702,-0.12877705853823906,2.4394359424754977,1.0378190280759032,0
-7.503226514333585,-0.5373874608646387,-2.3778956465221035,-0.7351014150303111,-0.03729092306090679,2.672452710113382,1.0691270644369546,0
-7.249731223374689,-0.9138450621454486,-2.422705267329499,-0.6438568209615048,-0.09861216867666946,2.472214304915568,1.052617842922752,0
-6.971885578637911,-0.7887980544148879,-2.0705948993476535,-0.7506179509329437,-0.2100158001483195,2.3983037766982664,1.0418822079005094,0
-6.889807439757709,-1.1967760494519444,-2.3861854611575035,-0.3229615880278397,-0.16971445855761932,2.418615064448637,1.3031904835149475,0
-6.853118859675422,-1.0012460072681932,-1.7594320731529383,-0.6966345408893675,-0.21914867057814524,2.4710995275971896,1.3357459554052937,0
-6.737231899296542,-0.9134074622918109,-1.4986018851896323,-0.7503000371451367,-0.3127438547404179,2.3801793968957186,1.3185320035911543,0
-6.744572149245018,-0.732408419439334,-1.2383438307322008,-0.8654910745100898,-0.3057880421513316,2.5416812657333088,1.3518156696347141,0
-6.517070871346878,-0.9277498959886509,-1.6002603778519615,-0.5550770967135256,-0.2055888824118489,2.2851407796533634,1.2630478389212885,0
-6.515564772149299,-1.0334732076741757,-1.2954023828572419,-0.49283296174195573,-0.066404868428753,1.967061050641405,1.4646844208884457,0
-6.5966517893131105,-0.776478159344806,-0.8253719474572172,-0.674597147812102,-0.1705607437977836,2.020047893705962,1.479238593769918,0
-6.681945003223422,-0.4918462059133921,-0.41068076514095125,-0.8326823040001495,-0.3409598517689937,2.07308817743148,1.5351490763316369,0
-6.909264552878022,-0.560628877949812,-0.7549308072076221,-0.6940290004747571,-0.25241931075098434,2.201902210338894,1.5346794936408379,0
-7.080476762158856,-0.9445889719296408,-1.0346691190484685,-0.38431671260075023,-0.11366164525462738,1.877799446264525,1.6977585440932417,0
-6.92831956081948,-0.6699139155361734,-0.3709946032487744,-0.7081469415529761,-0.4350174866961899,1.7844834213002778,1.7238004201348185,0
-6.701425893136303,-0.5795627429770276,-0.07196460340842531,-0.45525375939969065,-0.5241424129586951,1.5407703753035749,1.6883198207361994,0
-6.660522355651801,-0.7752395083961025,-0.1583018398704332,-0.3891179750952659,-0.5263884051726303,1.2956924635849714,1.6129568227730402,0
-6.469946935214612,-1.0152767314428304,0.03262373849339346,-0.39877670430187295,-0.4367323429193872,1.2269786939346077,1.865956980173355,0
-6.50751968665848,-0.8938763229172169,-0.5102227241443626,-0.38817503041241375,-0.49662791068721474,1.4956546535449762,1.9207025450794102,0
-6.702398246630572,-0.5775314792108877,-0.6007231208491489,-0.743249642102186,-0.45047950750727056,1.6551116489972562,1.9424489395996916,0
-6.696943663677861,-0.36869481037330787,-0.8991930697464311,-1.1713029604033074,-0.48225472052915624,1.592516368586283,1.919941557452567,0
-6.848015414009571,-0.04954442713710644,-0.6737932622661057,-1.2686738672229556,-0.42570365711297525,1.4625216347952896,1.8620780053069526,0
-6.726021767328267,0.11389385951962933,-0.24465854913382484,-1.4580161677315329,-0.5377926869182681,2.0395119438326317,-1.1753222917912838,0
-6.597831415324574,-0.00515597393052187,-0.1273208145702566,-1.4009887560048153,-0.6785934005478281,1.805716092101995,-1.2414462362168275,0
-6.551679613882711,-0.0011583147179137297,-0.17261727962408352,-1.3939386746335782,-0.7673011534808708,1.5402397233179885,-1.3048215793445548,0
-6.637103760217539,-0.621831283170106,-1.0429232101561787,-0.8654519584085384,-0.5591501205470063,1.7116191649688215,-1.2970352051876486,0
-6.6444551270588335,-0.6347219078133481,-0.85038822214589,-1.0757419878921062,-0.47194701774698083,1.610550521313918,-1.0405026079959736,0
-6.724136931201845,-1.0000683926973828,-1.378474209532834,-0.8408026546048621,-0.28690006643669075,1.9027664744292023,-0.9887949912807421,0
-6.679930157960605,-0.9166442820679522,-0.9559243074413469,-1.1636772584508017,-0.4256233315528136,1.9106162778956113,-0.971668752510408,0
-6.6216049374871195,-0.8082460895346723,-1.0125969224128868,-1.2890268367474023,-0.4130556163629075,2.015300127026854,-0.9507202875729528,0
-6.382686642900166,-0.8767218878346618,-0.7374065620315422,-1.3382398829740632,-0.4298722166494789,1.6254183651343552,-0.7594195766897969,0
-6.412736668448144,-0.41994404105218375,-0.5436044783270136,-1.4629129036186774,-0.5240316618682057,1.5742647753493666,-0.7559605519288985,0
-6.3598280576887785,-0.3036268599135492,-0.4141567013856367,-1.3984451462335943,-0.574228007429464,1.6151646500181633,-0.7208021788598094,0
-6.256324422975389,-0.24910913370241647,-0.55071409248704,-1.6247784392313975,-0.4931967019096993,1.615461334220296,-0.717690100548934,0
-6.324960867963316,0.01735681792074802,-0.5725568502523067,-1.7683252540046952,-0.5222802427233768,1.828417308016652,-0.6850012909432976,0
-6.341131986923784,0.41783957825733653,-0.20888574074271016,-2.0233929831773647,-0.3358599221846037,1.8428962300486134,-0.3858584176374181,0
-6.177569385639352,0.20221659531027156,-0.09567030150301743,-1.8118938518817176,-0.446469291739822,1.8655553444617836,-0.37640287503466385,0
-6.105501181306973,0.11306749117922187,-0.17614120073743597,-1.8525603849100376,-0.46317295537484626,1.8667116565686457,-0.359083874367282,0
-6.051554688950642,-0.1927140645465678,-0.3435391684093182,-1.231821405486495,-0.21317566802035853,1.9550888756753908,-0.3659396905302657,0
-5.931395839478459,-0.5229254116577593,-0.45181542170066247,-1.0676691587707408,-0.014736290448999219,2.272523003700191,0.04123906863466418,0
-5.967592346558529,-0.9104209392839617,-0.7437783098817385,-0.6888359756886564,0.04259278768945735,2.433997762811276,0.05772457932801187,0
-5.73263131741495,-1.303817024718681,-1.2052091400737064,-0.13509583372164136,0.09810779188152284,2.483361278795476,0.02079646465298793,1
-5.7122140409561135,-2.008088357765474,-1.7982864558168175,0.21197390420321643,0.4566068794219545,2.16666422090611,-0.01771403978682631,1
-5.849124217614933,-1.6731989496425967,-1.3451728186144496,0.11510331831422854,0.42313051164557697,2.190001781872959,0.2525944507524532,1
-5.73993328801106,-2.0561761653897115,-1.4474539815125846,0.054048058656553884,0.598187029013966,1.9719959532603901,0.18954215229349758,1
-5.702549106752035,-1.531167072230953,-0.8847154728369298,-0.6411738187469156,0.12890803671234477,1.7932618946362147,0.1841769175637405,0
-5.5451212978446875,-1.6013783203013934,-0.7961472385774193,-0.4842901963554847,0.08982018855954545,1.6079506950980271,0.10391491989815396,0
-5.59374558740656,-2.245363567993672,-1.1855662727315377,0.17650145139900322,0.3529882661940787,1.506491061890766,0.04673611440944253,1
-5.552046406806962,-2.1486750240993686,-1.306581832858892,-0.03469506404305843,0.278888955407604,1.0228468572730216,0.23075325265670882,0
-5.519446176291867,-1.7432287873077816,-0.8598810473720416,-0.6101276918924102,0.12411157313924967,0.958432426300368,0.22691602385098242,0
-5.514015001994358,-1.9905749152215464,-0.8505389917948462,-0.4495129636181861,0.041212171714310346,0.7317335605602118,0.18404131568861098,0
-5.545971818489862,-1.4828161469504109,-0.6663491561452842,-0.6340923062528829,-0.15580041645868495,0.7677794770015733,0.1981283466699603,0
-5.288387393315395,-1.6436448588945651,-0.10501617036713855,-0.62561225008682,-0.2728109248250575,0.5295216984282218,0.4740571000997834,0
-5.14562608563549,-1.7839914923312987,-0.1947193069420018,-0.4941345568156627,-0.25916630489750664,0.5015091167954067,0.4760995952220439,0
-4.896022746777329,-2.055357098341017,-0.3590226514229659,-0.1698668259970742,-0.08466156258271818,0.3689904635861342,0.435481421038357,0
-4.660308601621369,-2.435007217237936,-0.737604955701303,0.24784914856251658,0.047427754569705244,0.30659991128437997,0.41887403634859305,0
-4.6733544213382805,-2.5033664533644777,-0.6495623382651796,0.2116110235578811,0.08115492782778505,0.08400241894515387,0.3567225544000668,0
-4.828619560560936,-2.149164267077323,-0.26609160532088905,-0.019977979531737435,-0.11388709658743092,0.11047021253340435,0.6616758628413666,0
-4.999279659470878,-1.8726163412516132,0.14480851866634237,-0.23090942557732264,-0.26286305466753596,0.02738669901413244,0.6599950954880185,0
-4.878289137694098,-1.91915978008341,0.12456976013524425,-0.12147724019436357,-0.3511002465775734,0.0021572620197376296,0.6392517583091386,0
-4.626333129215612,-2.0621040929653938,0.4753120413193781,-0.008983789858975815,-0.22552326845771464,-0.11425001201582334,0.6350613938374136,0
-4.6818122455538616,-1.9426222376122932,1.0046797035808752,-0.07031717776818629,-0.2592613650848522,-0.28337639748051185,0.8818117488795715,0
-4.522579020321084,-1.992312232008405,1.1414137462850844,-0.2482892271177385,-0.35593934184656995,-0.2912743682184472,0.8956178666846761,0
-4.685280977336535,-1.8333866769962248,1.0364241212197616,-0.027114436166053753,-0.44725280425036157,-0.009595002638203011,0.940333431366873,0
-4.846161616244292,-1.6142743558817048,1.2550646096594236,-0.1709983141969817,-0.4299446970157153,-0.01864182094216627,0.9466939093573755,0
-4.833431945790827,-1.779871500880264,1.5515765376292954,-0.049914086603178705,-0.371570563706264,-0.04788220312366202,1.2424750773447482,0
-4.776923236581504,-1.5894385288390482,1.9814588527104189,-0.39871622849168004,-0.2957405094311606,0.16104014545558115,1.2858976110036004,0
-5.2962749393966675,-1.4988836199992883,1.0619298532950507,-0.17867573207114437,-0.2070987457839227,0.3431818136784903,1.278257803106017,0
-5.152025678404204,-1.7453149633010507,1.1103425557854476,-0.20296748394421676,-0.1856718123495119,0.28768217162989707,1.2759944530946528,0
-5.4094687119952525,-1.8935458408604073,1.1094150650241723,-0.05867325470668993,0.15414756273295083,0.2573153496239169,1.232227425566313,0
-5.557294082296987,-1.2494613686974614,1.719148212624577,-0.8062275273665288,-0.07934218207885477,0.5401532406086497,1.6084019752205294,0
-5.902369511995243,-0.7887885344408199,1.6840738845215437,-0.8947936194972187,-0.09344043823706849,0.6942399120923155,1.6304400279229387,0
-5.635902910529336,-0.9168189616425401,1.7447262053454453,-0.9774515709242793,-0.011836301939019134,0.6868852861760857,1.6510305547100013,0
-5.7021901450519294,-0.845158867190359,1.7518846811159665,-1.1764090016566897,0.25753070662906363,0.8366282453217149,1.6642086191214553,0
-5.438291137972577,-0.804104043087384,2.0841134658564955,-1.2115325132375419,-0.025105946428706137,1.5107829318257087,-1.3337963227594234,0
-5.568342473740336,-0.8670083701822722,2.1353172307449686,-1.3687363238320447,0.007126368307977784,1.7746626466470312,-1.2848925035996412,0
-5.708803571288542,-0.5353864114456776,2.4631555529720974,-1.3793441963727515,-0.2696837188716015,1.9058286341550037,-1.2353066105913828,0
-5.723966009084489,-0.6417081559432164,2.167844435355031,-1.111222586538601,-0.22661603998993535,2.133559499309071,-1.1749881114310443,0
-5.945411046153561,-0.4489916915323554,2.4436963210686224,-1.1731298558578107,-0.301093818421021,2.028108404331538,-0.9220059902800615,0
-5.997693419242722,-0.10621112752878152,2.2561132433203936,-1.569577247763331,-0.11778073146524122,2.3526175090891566,-0.8610087748039522,0
-5.972690720181108,-0.09480645671466617,2.1793032353367505,-1.2863857348422902,-0.17493291415687728,2.2611438974178304,-0.877620875915615,0
-5.852186740949678,-0.45782889352964434,2.4536301149177957,-1.0160821114375276,-0.13343904118535224,2.2485283816737756,-0.8898920813324541,0
-5.898183706621906,-0.5205747589508142,2.9390592869202803,-0.936227405475045,-0.08619535970612438,2.131038679583603,-0.62058562523001,0
-6.112766644540341,-0.3449466392461292,3.2690102851042036,-1.2066742577483467,0.04340576772610054,2.52597210681496,-0.5092708106558318,0
-6.046002107801604,-1.1182740978608532,2.6891240303027546,-0.6234566238935229,0.1551649668921724,2.4373290979486995,-0.5402663408647661,0
-6.145492671155942,-0.8300446564942602,3.166729755835188,-0.880351246242558,0.057713312488584176,2.140292617156126,-0.6013265763331438,0
-6.168936836802078,-0.4383602349548333,3.103264250762884,-1.2505623835397812,0.14641402854815677,2.068464314346131,-0.6298458443176175,0
-6.211224091743858,-0.11624595085535452,3.5380026854575712,-1.3653534428053515,0.08705039088741437,1.7130902418417358,-0.44591077143871394,0
-6.2489579444377945,-0.3388608759045747,3.4654121850903885,-1.2723978301790817,0.03850144665612863,1.7614777739383782,-0.43131157846401097,0
-6.11332497062348,-0.6762228685649381,3.648345609470042,-1.0788168697969833,0.14612711299818673,1.514734654328876,-0.4595466471686398,0
-6.0054884232178285,-0.5522430617562172,4.067756915451454,-1.0480456083376966,0.07541996277585553,1.3155816015684467,-0.48582341262250034,0
-5.8516492428174764,-0.6725819558184045,3.9383788904815327,-0.7651163194608753,-0.06026622444135146,1.1194352937291414,-0.25005574792710367,0
-5.559071334727981,-0.959640422723653,3.491086058338482,-0.973957226021699,0.020550292156699408,1.0628747727178938,-0.25947851838400077,0
-5.557313245192061,-1.2064751186564056,2.9073080866205547,-0.5755053250884783,-0.024659650752988677,1.0201458659152611,-0.28501121790722833,0
-5.603627014393794,-1.355096813409848,2.90166122448709,-0.534607024515474,0.08084174352925079,0.65391021625418,-0.4003689558489336,0
-5.443954652059988,-1.27759316134481,3.43561897649772,-0.7020818155631875,-0.0871998272615777,0.33811078643546655,-0.4484065012755631,0
-5.62650556126053,-1.589102973853298,3.145453383264702,-0.41710696137414555,-0.11341692256728918,-0.2192705549441643,-0.36168289468797976,0
-5.767916553346514,-1.4655322222836127,3.019239416468758,-0.41190262563488955,-0.05652718302026765,-0.29683008364072,-0.3783164612926929,0
-5.628603269095132,-1.8154421891233912,2.6791466610804178,-0.17878025323412142,-0.020703740615523183,-0.3195865350501135,-0.40215871551873633,0
-5.651756571724665,-1.6939518260392126,2.4881390987772645,-0.4244810466207981,0.20720581531716242,-0.12654321248761444,-0.3606954820282178,0
-5.666728267148851,-1.3223874858077358,2.826207937940348,-0.6062365771594146,-0.015263372247401145,-0.21494370934949195,-0.10220647828140877,0
-5.5283862010230935,-2.025883981745474,2.880550987619336,-0.26091709574099714,0.49517105543800455,-0.7418694057363222,-0.22326076879439755,0
-5.581617781053995,-2.0256356942158305,3.063276560187344,-0.035695140180914284,0.5849158188041852,-0.9361798730352601,-0.2779368706800849,0
-5.567512377807204,-1.867816799056973,3.3279604827769558,-0.1258262321814835,0.5267298923413032,-0.6415605833722658,-0.2171818739427852,0
-5.369332319825762,-2.672378169506936,3.184965678966581,0.46833286597535306,0.9907585600126693,-1.0978058885722708,-0.03432569248282376,0
-4.97004250733263,-3.9595600911412676,2.0508356081867096,1.3539805685880952,0.9657480244098884,-0.9261362719161561,-0.0025053954330790484,1
-4.959616974369226,-3.8803300530896587,2.594566245886817,1.2144053100506618,0.9174104433701722,-0.9064885974007902,0.010685714874560093,1
-4.844887004460711,-4.2711967698263305,2.5070544244291497,1.5434730541709054,1.2196539161263433,-1.0633365031236812,-0.035184841167386696,1
-4.903495066657722,-4.112255748634263,2.7633960002775524,1.2762734877204522,1.2124006158006493,-1.049935203452242,-0.022082627436782142,1
-4.804304927199388,-4.581732916600884,2.6372031617658993,1.7369076192506703,1.748376290401077,-1.3724676293308133,0.18009660161887603,1
-4.951731760917626,-4.602721698125301,2.500854418854747,1.7055881143600866,1.8681156993205914,-1.4291877600564795,0.20105472363309146,1
-4.7081562913792565,-4.5383479594377025,2.409367556656066,1.5525959260515816,1.6759588585450216,-1.475738894463094,0.22726029094352979,1
-4.925397985233733,-4.376759172162703,1.5812395779249044,1.5828200230324487,1.622247028685994,-1.3271491258654127,0.29906740286408157,1
-4.755391919292395,-4.779288749157815,0.8520157189799102,2.0493160577004836,1.8077763340434758,-1.5494045720082155,0.5698661748906343,1
-4.966597129383531,-4.099395152536171,1.7314464622441565,1.1928260347390514,1.6471518653363852,-1.1743043718006088,0.6686870397422079,1
