Date,Y,XAU BGNL,ECSURPUS,BDIY,CRY,DXY,JPY,GBP,Cl1,VIX,USGG30YR,GT10,USGG2YR,USGG3M,US0001M,GTDEM30Y,GTDEM10Y,GTDEM2Y,EONIA,GTITL30YR,GTITL10YR,GTITL2YR,GTJPY30YR,GTJPY10YR,GTJPY2YR,GTGBP30Y,GTGBP20Y,GTGBP2Y,EMUSTRUU,LF94TRUU,MXUS,MXEU,MXJP,MXBR,MXRU,MXIN,MXCN,Year,Month
2013-09-10,0.0,0.6328882489729922,0.5114503816793893,0.10867675186924014,0.5087315273322133,0.21637004805015358,0.41574373828590905,0.43921139101861995,0.7435858277336591,0.07671480144404333,0.4890759312320917,0.39374999999999993,0.05376439457773441,0.008214507129572226,0.011431355646340093,0.4857992565055762,0.43802423112767935,0.1986521181001284,0.0920038535645472,0.6246319921491659,0.6001194564730478,0.3366787100227486,0.5651041666666666,0.45683930942895085,0.323549965059399,0.7045053003533569,0.6406328900858441,0.10186975192951905,0.5765618577303456,0.6375797429837893,0.28049704142011833,0.5503385503385503,0.39116925802765545,0.4659075044023005,0.42333212856061486,0.4070683783399571,0.42059789182650775,2013,9
2013-09-17,0.0,0.6020123069539431,0.47989821882951655,0.12597809076682315,0.4994090407083762,0.20238807201336328,0.396660419151474,0.45892661555312153,0.7285430665852168,0.07671480144404333,0.47797277936962745,0.37499999999999994,0.038981773027628716,0.00666460012399256,0.010981597391402122,0.47434944237918214,0.4282385834109972,0.18934531450577663,0.09152215799614642,0.6167811579980373,0.5804091384201883,0.3164726348186806,0.5641276041666666,0.44532979194333777,0.323549965059399,0.6916961130742049,0.6267463390001684,0.09788527662588728,0.5871905029806048,0.653633792458238,0.28644082840236684,0.558885558885559,0.3825798913811035,0.46851060380196635,0.4409195370944974,0.40119042468369687,0.42301710730948683,2013,9
2013-09-24,0.0,0.6044634133799559,0.49262086513994907,0.15040862458702833,0.49511870393077895,0.1904270895630118,0.39052649514397686,0.4698795180722892,0.7110568112400732,0.06994584837545129,0.4489613180515759,0.34423076923076923,0.03232959333008116,0.008989460632362058,0.010981597391402122,0.4679553903345725,0.4099099099099099,0.1842105263157895,0.09248554913294797,0.6063133791298658,0.5569658055845903,0.28957580623578216,0.537109375,0.4245241257193449,0.30607966457023056,0.6793286219081273,0.6075997306850699,0.0871124359901421,0.5985740074595625,0.6686567487034725,0.28460355029585804,0.5636585636585638,0.40890007318294463,0.48505694842890795,0.4427403351086683,0.40522031509787315,0.41956108519094526,2013,9
2013-10-01,0.0,0.5877627511812734,0.4727735368956743,0.14806120674665274,0.49194108675614556,0.18172444371120422,0.3765547793491226,0.4906900328587076,0.7027336591325596,0.09190734055354993,0.457378223495702,0.3434294871794871,0.03277307197658433,0.008214507129572226,0.010981597391402122,0.4588847583643123,0.40354147250698974,0.1822849807445443,0.09360950545921644,0.6007523716061498,0.582499626698522,0.29546366920915296,0.5296223958333334,0.4218680832226649,0.3165618448637316,0.6545936395759717,0.582772260562195,0.08947360654044242,0.5952031868887486,0.6820393293567746,0.28448520710059166,0.5619935619935621,0.3917855354552108,0.48027409105443547,0.43851908428180775,0.3974757557589729,0.41014342491791955,2013,10
2013-10-08,0.0,0.609657016506402,0.5033078880407125,0.16127629977395236,0.5029714042133876,0.18005403064486214,0.35764184699267365,0.47754654983570655,0.7138057422113622,0.16410950661853194,0.45254297994269344,0.34054487179487175,0.040460035182639284,0.013019218846869187,0.010232000299838836,0.4688475836431227,0.4044734389561976,0.1826059050064185,0.09344894026974951,0.6014066077854104,0.5721965058981635,0.2831526829921049,0.5211588541666666,0.4169986719787517,0.31167016072676446,0.6543727915194346,0.5796162262245415,0.08607942387438572,0.5984376213504877,0.6856012877849702,0.27292307692307693,0.5386835386835387,0.3576334946781876,0.47689411510383134,0.453583289575079,0.4084899654492524,0.4228443062035597,2013,10
2013-10-15,0.0,0.5796266776366535,0.49770992366412214,0.1453660233002956,0.49829078518698955,0.1887566764966695,0.38592605213835407,0.46549835706462206,0.6963958460598655,0.13883874849578823,0.4702722063037249,0.3559294871794872,0.03646872736411075,0.021543707377557345,0.01053183913646415,0.4831226765799257,0.4204721963342653,0.18709884467265725,0.09360950545921644,0.5922473012757605,0.5575630879498285,0.2629466077880369,0.5240885416666666,0.42363877822045154,0.3130677847658979,0.6738074204946995,0.60486450092577,0.09685226451013088,0.6015195685652749,0.6735886911425126,0.28501479289940823,0.568764568764569,0.3950723484021723,0.497899055588332,0.46271455751880464,0.4220506703092261,0.4265595299809919,2013,10
2013-10-22,0.0,0.6202841912205824,0.4737913486005089,0.13528082072683012,0.4938814261633041,0.1629374523107383,0.3767251661271085,0.49507119386637477,0.6703573610262675,0.058664259927797835,0.4380372492836676,0.32131410256410253,0.027155675787544156,0.00976441413515189,0.009632322626588214,0.46646840148698887,0.40214352283317795,0.1798780487804878,0.09489402697495182,0.5803074910042526,0.5353143198447068,0.24233908738123916,0.5048828125,0.40150509074811863,0.31167016072676446,0.6497349823321554,0.5789850193570106,0.08726000914953588,0.6125867330412398,0.6983565599701489,0.30110059171597636,0.5927405927405929,0.40823243930309294,0.5106803637133348,0.4700318469165775,0.4292389564314455,0.4258683255572836,2013,10
2013-10-29,0.0,0.6224381938373813,0.467175572519084,0.10954616588419405,0.4825770807441382,0.17071209090346673,0.37911058101891304,0.4720700985761226,0.6734117287721442,0.05986762936221421,0.43875358166189116,0.31987179487179485,0.030407852528567415,0.011469311841289522,0.0093324837899629,0.4617100371747212,0.39360049704877287,0.18405006418485237,0.0953757225433526,0.5789990186457311,0.541436464088398,0.2616084571122709,0.513671875,0.398406374501992,0.3158630328441649,0.6420053003533569,0.5709897323682882,0.08593185071499194,0.6130707143033037,0.6980501161782493,0.30539644970414204,0.5924075924075924,0.39084828020080375,0.5058479663848894,0.4574090112453031,0.42819439894678935,0.41221703818904454,2013,10
2013-11-05,0.0,0.6017209166795221,0.4865139949109415,0.11380629455746827,0.46151014318653005,0.19337609040852954,0.385755665360368,0.4731653888280396,0.6365302382406841,0.057761732851985575,0.46704871060171915,0.3466346153846153,0.02863393794255473,0.013019218846869187,0.009482403208275557,0.4633457249070632,0.39391115253184217,0.17747111681643132,0.09473346178548489,0.5839057899901865,0.5462147230103033,0.24729024488157364,0.5172526041666666,0.39265161575918545,0.31516422082459816,0.6651943462897527,0.5937131795993941,0.09035904549680504,0.6064919787919599,0.6781492958101922,0.3027189349112427,0.5965145965145966,0.38314481235636244,0.48293348585634316,0.4465660567788924,0.43048129994869927,0.41912908242612756,2013,11
2013-11-12,0.0,0.5823177525239539,0.532824427480916,0.10885063467223091,0.46262009483028266,0.2033985688065827,0.4019424092690409,0.45892661555312153,0.634010384850336,0.050992779783393505,0.48244985673352436,0.3631410256410256,0.03232959333008116,0.014569125852448853,0.009482403208275557,0.4780669144981413,0.40121155638397016,0.17137355584082156,0.09232498394348104,0.5875040889761204,0.543377631775422,0.22949284089388466,0.5091145833333334,0.3939796370075255,0.30607966457023056,0.6804328621908128,0.6126493856253156,0.09153963077195518,0.5969392684021799,0.6672471072607349,0.30355325443786985,0.595848595848596,0.4012993182430957,0.455231644321145,0.437005162337441,0.4146213324597783,0.4138586486953517,2013,11
